"(7.6, 7.0)","[ -7.65605724  -7.97571605  -7.95404437 -24.18744455 -24.00000088
 -24.0000268 ]"
"(7.7, 7.0)","[ -7.61624937  -7.89706864  -7.88802755 -24.18744455 -24.00000088
 -24.0000268 ]"
"(7.8, 7.0)","[ -7.57355036  -7.83444711  -7.83131553 -24.18744455 -24.00000088
 -24.0000268 ]"
"(7.9, 7.0)","[ -7.52606992  -7.78346841  -7.77577458 -24.18744455 -24.00000088
 -24.0000268 ]"
"(8.0, 7.0)","[ -7.47325099  -7.69114927  -7.66879484 -43.99533509 -24.00000088
 -24.0000268 ]"
"(8.1, 7.0)","[ -7.41468419  -7.57960467  -7.62060063 -24.18744455 -24.00000088
 -24.0000268 ]"
"(8.2, 7.0)","[ -7.34964542  -7.50355353  -7.53653808 -24.18744455 -24.00000088
 -24.0000268 ]"
"(8.3, 7.0)","[ -7.27742536  -7.39236973  -7.39329701 -24.18744455 -24.00000088
 -24.0000268 ]"
"(8.4, 7.0)","[ -7.19713938  -7.31465043  -7.35987883 -24.18744455 -24.00000088
 -24.0000268 ]"
"(8.5, 7.0)","[ -7.10778514  -7.26012896  -7.20886978 -24.18744455 -24.00000088
 -24.0000268 ]"
"(8.6, 7.0)","[ -7.00835403  -7.12885197  -7.11281307 -24.18744455 -24.00000088
 -24.0000268 ]"
"(8.7, 7.0)","[ -6.89760525  -6.95171744  -6.90689698 -24.18744455 -24.00000088
 -43.04021024]"
"(8.8, 7.0)","[ -6.77440489  -6.84272496  -6.84366472 -24.18744455 -24.00000088
 -24.0000268 ]"
"(8.9, 7.0)","[ -6.63722406  -6.69658931  -6.68241842 -24.18744455 -24.00000088
 -24.0000268 ]"
"(9.0, 7.0)","[ -6.48464564  -6.54594387  -6.5307698  -24.18744465 -24.00000088
 -24.0000268 ]"
